name,popularity,date_added,release_year,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_emotion
Pee Loon,71,2021-11-05 15:58:09+00:00,2010,"['Pritam', 'Mohit Chauhan']",0.656,0.721,8.0,-5.064,1.0,0.0364,0.277,0.000139,0.188,0.883,83.95,audio_features,52itZ0w0CydihB2JCZEIft,spotify:track:52itZ0w0CydihB2JCZEIft,https://api.spotify.com/v1/tracks/52itZ0w0CydihB2JCZEIft,https://api.spotify.com/v1/audio-analysis/52itZ0w0CydihB2JCZEIft,285687.0,4.0,chill
"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",65,2023-07-13 19:52:22+00:00,2022,"['Pritam', 'Arijit Singh', 'Tulsi Kumar']",0.572,0.736,11.0,-7.768,1.0,0.0658,0.643,0.0,0.128,0.778,85.035,audio_features,6XZWokIxs4leaSmXmU8b26,spotify:track:6XZWokIxs4leaSmXmU8b26,https://api.spotify.com/v1/tracks/6XZWokIxs4leaSmXmU8b26,https://api.spotify.com/v1/audio-analysis/6XZWokIxs4leaSmXmU8b26,238252.0,4.0,chill
"Bekhayali (From ""Kabir Singh"")",69,2021-03-18 04:12:10+00:00,2019,"['Sachet Tandon', 'Sachet-Parampara']",0.308,0.585,9.0,-5.18,0.0,0.0428,0.45,0.0,0.319,0.345,171.843,audio_features,1feANd8EfcDP5UqSvbheM3,spotify:track:1feANd8EfcDP5UqSvbheM3,https://api.spotify.com/v1/tracks/1feANd8EfcDP5UqSvbheM3,https://api.spotify.com/v1/audio-analysis/1feANd8EfcDP5UqSvbheM3,371791.0,3.0,chill
"Aabaad Barbaad (From ""Ludo"")",61,2021-03-17 05:41:26+00:00,2020,"['Pritam', 'Arijit Singh']",0.626,0.522,7.0,-5.857,1.0,0.0317,0.686,0.0,0.41,0.628,118.001,audio_features,0hFUtSsV2itYEUTZGj6w5H,spotify:track:0hFUtSsV2itYEUTZGj6w5H,https://api.spotify.com/v1/tracks/0hFUtSsV2itYEUTZGj6w5H,https://api.spotify.com/v1/audio-analysis/0hFUtSsV2itYEUTZGj6w5H,309103.0,4.0,chill
"Dooriyan (From ""Love Aaj Kal"")",0,2021-11-05 15:57:57+00:00,2009,['Mohit Chauhan'],0.517,0.716,7.0,-6.582,0.0,0.0509,0.611,0.0,0.11,0.594,122.952,audio_features,4peiaLdhDgUgQ646Gpbvh3,spotify:track:4peiaLdhDgUgQ646Gpbvh3,https://api.spotify.com/v1/tracks/4peiaLdhDgUgQ646Gpbvh3,https://api.spotify.com/v1/audio-analysis/4peiaLdhDgUgQ646Gpbvh3,337360.0,4.0,chill
Uff Teri Adaa,67,2021-11-05 17:46:17+00:00,2010,"['Shankar Mahadevan', 'Alyssa Mendonsa']",0.647,0.792,2.0,-9.815,1.0,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,audio_features,0og9wKFGgFFNQnrBe7eisG,spotify:track:0og9wKFGgFFNQnrBe7eisG,https://api.spotify.com/v1/tracks/0og9wKFGgFFNQnrBe7eisG,https://api.spotify.com/v1/audio-analysis/0og9wKFGgFFNQnrBe7eisG,304089.0,4.0,chill
Saiyyan,69,2023-04-11 06:31:34+00:00,2011,"['Kailash Kher', 'Paresh Kamath', 'Naresh Kamath']",0.473,0.562,0.0,-8.624,1.0,0.0451,0.65,0.000117,0.12,0.316,74.653,audio_features,2vR23BjIzpLMtzsyKrM6Mb,spotify:track:2vR23BjIzpLMtzsyKrM6Mb,https://api.spotify.com/v1/tracks/2vR23BjIzpLMtzsyKrM6Mb,https://api.spotify.com/v1/audio-analysis/2vR23BjIzpLMtzsyKrM6Mb,343907.0,3.0,chill
Heeriye (feat. Arijit Singh),81,2023-08-27 19:29:09+00:00,2023,"['Jasleen Royal', 'Arijit Singh', 'Harrykahanhai']",0.728,0.494,6.0,-9.628,0.0,0.0256,0.516,0.00384,0.0759,0.558,105.007,audio_features,5PUXKVVVQ74C3gl5vKy9Li,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,https://api.spotify.com/v1/tracks/5PUXKVVVQ74C3gl5vKy9Li,https://api.spotify.com/v1/audio-analysis/5PUXKVVVQ74C3gl5vKy9Li,194857.0,4.0,chill
"Mann Mera (From ""Table No. 21"")",0,2021-11-05 16:06:34+00:00,2012,['Gajendra Verma'],0.54,0.774,1.0,-7.873,0.0,0.0444,0.0524,0.0,0.142,0.384,191.809,audio_features,2BeY2dQPbD8xYxx3yhBTVD,spotify:track:2BeY2dQPbD8xYxx3yhBTVD,https://api.spotify.com/v1/tracks/2BeY2dQPbD8xYxx3yhBTVD,https://api.spotify.com/v1/audio-analysis/2BeY2dQPbD8xYxx3yhBTVD,198125.0,4.0,chill
Tere Aane Se,15,2023-11-10 10:03:16+00:00,2023,"['Alvin Jax', 'Bikram Chetry', 'Abhishek_ab_bhatt']",0.51,0.34,7.0,-14.555,0.0,0.502,0.859,5.56e-05,0.107,0.343,179.52,audio_features,11WLFbhVijpKNu1OjIbtzW,spotify:track:11WLFbhVijpKNu1OjIbtzW,https://api.spotify.com/v1/tracks/11WLFbhVijpKNu1OjIbtzW,https://api.spotify.com/v1/audio-analysis/11WLFbhVijpKNu1OjIbtzW,181333.0,4.0,chill
Subha Hone Na De,66,2021-11-05 16:04:14+00:00,2011,"['Pritam', 'Mika Singh', 'Shefali Alvares']",0.727,0.9,8.0,-4.529,1.0,0.0452,0.0805,0.0464,0.154,0.505,131.97,audio_features,6WediUhXDfm8FR3wlM0r3G,spotify:track:6WediUhXDfm8FR3wlM0r3G,https://api.spotify.com/v1/tracks/6WediUhXDfm8FR3wlM0r3G,https://api.spotify.com/v1/audio-analysis/6WediUhXDfm8FR3wlM0r3G,288696.0,4.0,chill
Safarnama,62,2021-10-17 10:21:16+00:00,2015,['Lucky Ali'],0.541,0.512,9.0,-10.203,1.0,0.0291,0.74,0.000528,0.162,0.203,120.036,audio_features,6w458kA8WOAIZr1ublxnK9,spotify:track:6w458kA8WOAIZr1ublxnK9,https://api.spotify.com/v1/tracks/6w458kA8WOAIZr1ublxnK9,https://api.spotify.com/v1/audio-analysis/6w458kA8WOAIZr1ublxnK9,251402.0,4.0,chill
Aas Paas Khuda (Unplugged),48,2021-10-17 10:25:16+00:00,2010,"['Rahat Fateh Ali Khan', 'Shruti Pathak']",0.453,0.305,5.0,-7.578,1.0,0.0293,0.881,0.0,0.133,0.543,79.0,audio_features,0hVXFWS00liq3W2YAQUma4,spotify:track:0hVXFWS00liq3W2YAQUma4,https://api.spotify.com/v1/tracks/0hVXFWS00liq3W2YAQUma4,https://api.spotify.com/v1/audio-analysis/0hVXFWS00liq3W2YAQUma4,204234.0,4.0,chill
Tum Mile,69,2021-03-17 05:55:31+00:00,2009,"['Pritam', 'Neeraj Shridhar']",0.738,0.798,0.0,-6.663,1.0,0.0334,0.32,5.15e-06,0.31,0.793,123.01,audio_features,1EjxJHY9A6LMOlvyZdwDly,spotify:track:1EjxJHY9A6LMOlvyZdwDly,https://api.spotify.com/v1/tracks/1EjxJHY9A6LMOlvyZdwDly,https://api.spotify.com/v1/audio-analysis/1EjxJHY9A6LMOlvyZdwDly,343787.0,4.0,chill
"Rangisari (From ""Jugjugg Jeeyo"")",66,2023-02-26 18:01:20+00:00,2022,"['Kanishk Seth', 'Kavita Seth']",0.524,0.758,10.0,-9.28,1.0,0.0538,0.27,0.13,0.106,0.319,140.012,audio_features,0DXfJ2iKRDEG7rPgssWFea,spotify:track:0DXfJ2iKRDEG7rPgssWFea,https://api.spotify.com/v1/tracks/0DXfJ2iKRDEG7rPgssWFea,https://api.spotify.com/v1/audio-analysis/0DXfJ2iKRDEG7rPgssWFea,223271.0,4.0,chill
"Pani Da Rang Male (From ""Vicky Donor"")",0,2021-03-17 05:37:41+00:00,2012,['Ayushmann Khurrana'],0.679,0.622,4.0,-8.514,0.0,0.0328,0.272,6.52e-05,0.106,0.483,98.028,audio_features,6eTPyEkYUmDUFvNxJdNuOD,spotify:track:6eTPyEkYUmDUFvNxJdNuOD,https://api.spotify.com/v1/tracks/6eTPyEkYUmDUFvNxJdNuOD,https://api.spotify.com/v1/audio-analysis/6eTPyEkYUmDUFvNxJdNuOD,240787.0,4.0,chill
Main Rang Sharbaton Ka,0,2021-03-17 05:56:08+00:00,2013,"['Arijit Singh', 'Pritam']",0.383,0.57,6.0,-9.26,1.0,0.04,0.764,0.0,0.082,0.713,90.057,audio_features,2sURneAotz0wUnak36GzQY,spotify:track:2sURneAotz0wUnak36GzQY,https://api.spotify.com/v1/tracks/2sURneAotz0wUnak36GzQY,https://api.spotify.com/v1/audio-analysis/2sURneAotz0wUnak36GzQY,277565.0,4.0,chill
With You,75,2023-08-15 06:15:27+00:00,2023,['AP Dhillon'],0.78,0.744,2.0,-4.773,1.0,0.0298,0.161,0.0011,0.201,0.925,116.978,audio_features,0xIuPDzJSnJywALez8dwKR,spotify:track:0xIuPDzJSnJywALez8dwKR,https://api.spotify.com/v1/tracks/0xIuPDzJSnJywALez8dwKR,https://api.spotify.com/v1/audio-analysis/0xIuPDzJSnJywALez8dwKR,154554.0,4.0,chill
"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",68,2023-08-27 19:29:24+00:00,2023,"['Pritam', 'Arijit Singh', 'Jonita Gandhi', 'Ranveer Singh', 'Amitabh Bhattacharya']",0.821,0.823,2.0,-5.455,1.0,0.1,0.235,0.0,0.207,0.479,107.953,audio_features,7iekl4P95GuphG8x8a3cNT,spotify:track:7iekl4P95GuphG8x8a3cNT,https://api.spotify.com/v1/tracks/7iekl4P95GuphG8x8a3cNT,https://api.spotify.com/v1/audio-analysis/7iekl4P95GuphG8x8a3cNT,213611.0,4.0,chill
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",71,2023-06-10 01:26:45+00:00,2023,"['Varun Jain', 'Sachin-Jigar', 'Shadab Faridi', 'Altamash Faridi', 'Amitabh Bhattacharya']",0.762,0.717,7.0,-8.316,0.0,0.0372,0.315,1.87e-05,0.0914,0.958,109.996,audio_features,46hzNOUOAlivuCZZ0wE3zi,spotify:track:46hzNOUOAlivuCZZ0wE3zi,https://api.spotify.com/v1/tracks/46hzNOUOAlivuCZZ0wE3zi,https://api.spotify.com/v1/audio-analysis/46hzNOUOAlivuCZZ0wE3zi,189136.0,4.0,chill
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",75,2023-07-13 16:09:58+00:00,2023,"['Pritam', 'Arijit Singh', 'Shreya Ghoshal', 'Amitabh Bhattacharya']",0.271,0.726,7.0,-6.504,1.0,0.0527,0.586,0.0,0.353,0.532,87.425,audio_features,06LCamFUOtImIKi9mFRKiD,spotify:track:06LCamFUOtImIKi9mFRKiD,https://api.spotify.com/v1/tracks/06LCamFUOtImIKi9mFRKiD,https://api.spotify.com/v1/audio-analysis/06LCamFUOtImIKi9mFRKiD,277500.0,4.0,chill
"Le Aaunga (From ""Satyaprem Ki Katha"")",61,2023-07-02 04:26:05+00:00,2023,"['Tanishk Bagchi', 'Arijit Singh']",0.694,0.484,2.0,-7.037,1.0,0.0343,0.468,0.0,0.107,0.214,122.897,audio_features,2cz4qH4fCauVA93JHkUMad,spotify:track:2cz4qH4fCauVA93JHkUMad,https://api.spotify.com/v1/tracks/2cz4qH4fCauVA93JHkUMad,https://api.spotify.com/v1/audio-analysis/2cz4qH4fCauVA93JHkUMad,243009.0,4.0,chill
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",73,2023-05-19 15:35:29+00:00,2023,"['Sachin-Jigar', 'Arijit Singh', 'Amitabh Bhattacharya']",0.556,0.552,4.0,-5.875,1.0,0.0373,0.531,0.0,0.121,0.531,100.051,audio_features,5QW9K4A1gMnIi94YUxtsfM,spotify:track:5QW9K4A1gMnIi94YUxtsfM,https://api.spotify.com/v1/tracks/5QW9K4A1gMnIi94YUxtsfM,https://api.spotify.com/v1/audio-analysis/5QW9K4A1gMnIi94YUxtsfM,266075.0,4.0,chill
Tere Pyaar Mein,77,2023-03-23 06:18:25+00:00,2023,"['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya', 'Nikhita Gandhi']",0.679,0.748,9.0,-5.487,0.0,0.054,0.111,0.0,0.183,0.406,118.945,audio_features,2ZD4aIEepqZsdxPxLSuUhm,spotify:track:2ZD4aIEepqZsdxPxLSuUhm,https://api.spotify.com/v1/tracks/2ZD4aIEepqZsdxPxLSuUhm,https://api.spotify.com/v1/audio-analysis/2ZD4aIEepqZsdxPxLSuUhm,265108.0,4.0,chill
"Jeena Jeena (From ""Badlapur"")",0,2021-03-17 05:37:54+00:00,2015,['Atif Aslam'],0.677,0.318,5.0,-9.196,1.0,0.028,0.775,0.0,0.118,0.585,104.983,audio_features,5ZhKD46Q7mhsl0awl7ZMJc,spotify:track:5ZhKD46Q7mhsl0awl7ZMJc,https://api.spotify.com/v1/tracks/5ZhKD46Q7mhsl0awl7ZMJc,https://api.spotify.com/v1/audio-analysis/5ZhKD46Q7mhsl0awl7ZMJc,228969.0,4.0,chill
Kahani Suno 2.0,76,2023-07-09 17:43:12+00:00,2022,['Kaifi Khalil'],0.577,0.379,11.0,-13.235,1.0,0.0374,0.909,0.000586,0.0986,0.26,139.585,audio_features,4VsP4Dm8gsibRxB5I2hEkw,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,https://api.spotify.com/v1/tracks/4VsP4Dm8gsibRxB5I2hEkw,https://api.spotify.com/v1/audio-analysis/4VsP4Dm8gsibRxB5I2hEkw,173638.0,3.0,chill
"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",73,2023-03-23 06:17:59+00:00,2023,"['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya']",0.582,0.418,7.0,-8.701,1.0,0.0288,0.794,0.0,0.109,0.243,112.909,audio_features,0czcoKJbJt08NqKrvSbbz7,spotify:track:0czcoKJbJt08NqKrvSbbz7,https://api.spotify.com/v1/tracks/0czcoKJbJt08NqKrvSbbz7,https://api.spotify.com/v1/audio-analysis/0czcoKJbJt08NqKrvSbbz7,313051.0,4.0,chill
Tere Hawaale,55,2023-05-19 15:38:21+00:00,2022,"['Pritam', 'Arijit Singh', 'Shilpa Rao']",0.589,0.522,9.0,-10.649,1.0,0.0391,0.642,2.74e-05,0.0992,0.31,109.094,audio_features,1ByVM9F8HeekD3aGXatRWd,spotify:track:1ByVM9F8HeekD3aGXatRWd,https://api.spotify.com/v1/tracks/1ByVM9F8HeekD3aGXatRWd,https://api.spotify.com/v1/audio-analysis/1ByVM9F8HeekD3aGXatRWd,346291.0,4.0,chill
Zara Sa,72,2023-03-19 07:35:52+00:00,2008,"['Pritam', 'KK']",0.468,0.91,11.0,-3.057,0.0,0.051,0.12,0.000304,0.271,0.694,163.842,audio_features,18YHbIhrleUkKKj2DvEp79,spotify:track:18YHbIhrleUkKKj2DvEp79,https://api.spotify.com/v1/tracks/18YHbIhrleUkKKj2DvEp79,https://api.spotify.com/v1/audio-analysis/18YHbIhrleUkKKj2DvEp79,303680.0,4.0,chill
Matargashti,67,2023-03-19 07:35:45+00:00,2015,['Mohit Chauhan'],0.792,0.63,0.0,-6.741,1.0,0.0682,0.102,0.0,0.0758,0.659,100.022,audio_features,5GeBgck1MU2tlIkMpsn8uT,spotify:track:5GeBgck1MU2tlIkMpsn8uT,https://api.spotify.com/v1/tracks/5GeBgck1MU2tlIkMpsn8uT,https://api.spotify.com/v1/audio-analysis/5GeBgck1MU2tlIkMpsn8uT,328052.0,4.0,chill
Ranjha,60,2021-08-26 09:59:30+00:00,2021,"['Jasleen Royal', 'B Praak', 'Romy', 'Anvita Dutt']",0.611,0.566,1.0,-5.861,1.0,0.0388,0.507,0.0,0.0971,0.312,82.984,audio_features,0v77QqHiZUvfJkCk2rGRqw,spotify:track:0v77QqHiZUvfJkCk2rGRqw,https://api.spotify.com/v1/tracks/0v77QqHiZUvfJkCk2rGRqw,https://api.spotify.com/v1/audio-analysis/0v77QqHiZUvfJkCk2rGRqw,228855.0,4.0,chill
Mast Magan,70,2021-03-17 06:12:01+00:00,2014,"['Arijit Singh', 'Chinmayi']",0.659,0.774,7.0,-7.014,1.0,0.0372,0.606,0.000333,0.185,0.883,82.995,audio_features,3uL1IBFhg52VcQqOwAG01E,spotify:track:3uL1IBFhg52VcQqOwAG01E,https://api.spotify.com/v1/tracks/3uL1IBFhg52VcQqOwAG01E,https://api.spotify.com/v1/audio-analysis/3uL1IBFhg52VcQqOwAG01E,280161.0,4.0,chill
Ilahi,68,2021-03-17 05:41:33+00:00,2013,"['Pritam', 'Arijit Singh']",0.593,0.967,9.0,-5.767,1.0,0.0907,0.166,2.54e-05,0.105,0.452,131.988,audio_features,5cgKosPPj5Cs9a2JQufUc1,spotify:track:5cgKosPPj5Cs9a2JQufUc1,https://api.spotify.com/v1/tracks/5cgKosPPj5Cs9a2JQufUc1,https://api.spotify.com/v1/audio-analysis/5cgKosPPj5Cs9a2JQufUc1,228982.0,4.0,chill
Kya Mujhe Pyar Hai,66,2021-10-16 19:44:16+00:00,2006,['KK'],0.644,0.818,6.0,-5.924,0.0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,audio_features,3HFjh7QljnUCBLsoTwMuTj,spotify:track:3HFjh7QljnUCBLsoTwMuTj,https://api.spotify.com/v1/tracks/3HFjh7QljnUCBLsoTwMuTj,https://api.spotify.com/v1/audio-analysis/3HFjh7QljnUCBLsoTwMuTj,266653.0,4.0,chill
Janam Janam,67,2023-04-20 07:55:38+00:00,2015,"['Pritam', 'Arijit Singh', 'Antara Mitra']",0.301,0.581,11.0,-7.324,0.0,0.0422,0.602,0.0,0.0757,0.235,132.051,audio_features,4km0RUkMMFdx8iDuq36o2w,spotify:track:4km0RUkMMFdx8iDuq36o2w,https://api.spotify.com/v1/tracks/4km0RUkMMFdx8iDuq36o2w,https://api.spotify.com/v1/audio-analysis/4km0RUkMMFdx8iDuq36o2w,237897.0,3.0,chill
Aasmaan,45,2023-11-12 04:24:35+00:00,2023,"['Tanishk Bagchi', 'Raghav Meattle', 'Anumita Nadesan']",0.606,0.483,7.0,-10.08,1.0,0.0253,0.705,8.31e-05,0.134,0.228,91.978,audio_features,4OJ3ecc157Wg4Z29aglEOu,spotify:track:4OJ3ecc157Wg4Z29aglEOu,https://api.spotify.com/v1/tracks/4OJ3ecc157Wg4Z29aglEOu,https://api.spotify.com/v1/audio-analysis/4OJ3ecc157Wg4Z29aglEOu,172908.0,4.0,chill
Tose Naina,59,2021-03-17 05:41:09+00:00,2013,['Arijit Singh'],0.523,0.561,4.0,-6.474,1.0,0.0329,0.426,0.0,0.109,0.31,139.885,audio_features,2dPUug9YiNL4ypu8UF8SnD,spotify:track:2dPUug9YiNL4ypu8UF8SnD,https://api.spotify.com/v1/tracks/2dPUug9YiNL4ypu8UF8SnD,https://api.spotify.com/v1/audio-analysis/2dPUug9YiNL4ypu8UF8SnD,263549.0,4.0,chill
Tu Hai Ki Nahi,68,2023-02-26 18:00:00+00:00,2015,['Ankit Tiwari'],0.535,0.754,10.0,-4.77,0.0,0.0562,0.458,1.6e-06,0.302,0.435,143.862,audio_features,4brSaQIT3bnnE41D042fgL,spotify:track:4brSaQIT3bnnE41D042fgL,https://api.spotify.com/v1/tracks/4brSaQIT3bnnE41D042fgL,https://api.spotify.com/v1/audio-analysis/4brSaQIT3bnnE41D042fgL,333922.0,4.0,chill
Kabira,73,2021-03-18 04:10:36+00:00,2013,"['Pritam', 'Tochi Raina', 'Rekha Bhardwaj']",0.59,0.555,2.0,-6.861,1.0,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460.0,4.0,chill
Dildaara (Stand By Me),68,2021-08-02 06:49:12+00:00,2011,['Shafqat Amanat Ali'],0.622,0.779,9.0,-5.799,1.0,0.037,0.102,0.000934,0.145,0.761,100.013,audio_features,6ZoCBDOB308GqUdt2AJrV2,spotify:track:6ZoCBDOB308GqUdt2AJrV2,https://api.spotify.com/v1/tracks/6ZoCBDOB308GqUdt2AJrV2,https://api.spotify.com/v1/audio-analysis/6ZoCBDOB308GqUdt2AJrV2,249661.0,4.0,chill
Tu Jaane Na,68,2021-03-19 04:01:24+00:00,2009,"['Atif Aslam', 'Pritam']",0.702,0.86,7.0,-3.969,1.0,0.0345,0.361,1.33e-06,0.133,0.829,120.042,audio_features,4iFPsNzNV7V9KJgcOX7TEO,spotify:track:4iFPsNzNV7V9KJgcOX7TEO,https://api.spotify.com/v1/tracks/4iFPsNzNV7V9KJgcOX7TEO,https://api.spotify.com/v1/audio-analysis/4iFPsNzNV7V9KJgcOX7TEO,341933.0,4.0,chill
"Ajj Din Chadheya (From ""Love Aaj Kal "")",0,2022-06-14 17:13:04+00:00,2009,['Rahat Fateh Ali Khan'],0.585,0.687,9.0,-4.553,1.0,0.0724,0.551,6.7e-06,0.121,0.815,85.871,audio_features,6lHBOxVVbjkmByOjHRC2bA,spotify:track:6lHBOxVVbjkmByOjHRC2bA,https://api.spotify.com/v1/tracks/6lHBOxVVbjkmByOjHRC2bA,https://api.spotify.com/v1/audio-analysis/6lHBOxVVbjkmByOjHRC2bA,315013.0,4.0,chill
"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",64,2021-03-17 06:00:48+00:00,2016,"['Mithoon', 'Arijit Singh', 'Sunidhi Chauhan']",0.523,0.557,7.0,-7.799,1.0,0.0293,0.813,0.000581,0.0958,0.196,111.766,audio_features,1awtp7rf6ajhGY9BgzCHeZ,spotify:track:1awtp7rf6ajhGY9BgzCHeZ,https://api.spotify.com/v1/tracks/1awtp7rf6ajhGY9BgzCHeZ,https://api.spotify.com/v1/audio-analysis/1awtp7rf6ajhGY9BgzCHeZ,374205.0,4.0,chill
Tum Hi Ho,72,2023-04-19 04:10:29+00:00,2013,['Arijit Singh'],0.528,0.449,5.0,-6.25,0.0,0.025,0.785,0.0,0.122,0.317,94.058,audio_features,56zZ48jdyY2oDXHVnwg5Di,spotify:track:56zZ48jdyY2oDXHVnwg5Di,https://api.spotify.com/v1/tracks/56zZ48jdyY2oDXHVnwg5Di,https://api.spotify.com/v1/audio-analysis/56zZ48jdyY2oDXHVnwg5Di,261974.0,4.0,chill
"Channa Mereya (From ""Ae Dil Hai Mushkil"")",71,2023-04-18 08:48:33+00:00,2016,"['Pritam', 'Arijit Singh']",0.476,0.788,9.0,-4.821,0.0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,audio_features,0H2iJVgorRR0ZFgRqGUjUM,spotify:track:0H2iJVgorRR0ZFgRqGUjUM,https://api.spotify.com/v1/tracks/0H2iJVgorRR0ZFgRqGUjUM,https://api.spotify.com/v1/audio-analysis/0H2iJVgorRR0ZFgRqGUjUM,289333.0,4.0,chill
Itni Si Baat Hain,62,2021-03-17 05:46:04+00:00,2016,"['Pritam', 'Arijit Singh', 'Antara Mitra']",0.56,0.768,2.0,-4.77,1.0,0.0655,0.494,0.0,0.0844,0.289,155.765,audio_features,3P167vmmGRGKHoy7uDugvy,spotify:track:3P167vmmGRGKHoy7uDugvy,https://api.spotify.com/v1/tracks/3P167vmmGRGKHoy7uDugvy,https://api.spotify.com/v1/audio-analysis/3P167vmmGRGKHoy7uDugvy,294847.0,4.0,chill
Tum Hi Ho Bandhu,70,2023-03-12 12:53:45+00:00,2012,"['Neeraj Shridhar', 'Kavita Seth', 'Pritam']",0.715,0.89,11.0,-5.438,0.0,0.051,0.00111,0.000837,0.0297,0.891,134.994,audio_features,7H3mfOvtPNA8YDF3EdKy0L,spotify:track:7H3mfOvtPNA8YDF3EdKy0L,https://api.spotify.com/v1/tracks/7H3mfOvtPNA8YDF3EdKy0L,https://api.spotify.com/v1/audio-analysis/7H3mfOvtPNA8YDF3EdKy0L,283693.0,4.0,chill
Tum Jo Aaye,65,2021-03-17 06:00:04+00:00,2010,"['Pritam', 'Rahat Fateh Ali Khan', 'Tulsi Kumar']",0.574,0.841,4.0,-4.449,1.0,0.0948,0.399,1e-06,0.205,0.927,83.706,audio_features,2iZeKe5avjtKVmjfSFkpxd,spotify:track:2iZeKe5avjtKVmjfSFkpxd,https://api.spotify.com/v1/tracks/2iZeKe5avjtKVmjfSFkpxd,https://api.spotify.com/v1/audio-analysis/2iZeKe5avjtKVmjfSFkpxd,286444.0,4.0,chill
"Raataan Lambiyan (From ""Shershaah"")",72,2021-08-26 09:59:12+00:00,2021,"['Tanishk Bagchi', 'Jubin Nautiyal', 'Asees Kaur']",0.72,0.63,10.0,-5.549,1.0,0.0413,0.615,0.0,0.108,0.512,81.009,audio_features,2rOnSn2piaqLAlYjtfUBlY,spotify:track:2rOnSn2piaqLAlYjtfUBlY,https://api.spotify.com/v1/tracks/2rOnSn2piaqLAlYjtfUBlY,https://api.spotify.com/v1/audio-analysis/2rOnSn2piaqLAlYjtfUBlY,230292.0,4.0,chill
Woh Din,59,2021-03-17 06:00:56+00:00,2019,"['Pritam', 'Arijit Singh']",0.652,0.681,0.0,-7.565,1.0,0.0379,0.503,8.2e-06,0.181,0.677,81.489,audio_features,5qtEWwRUX3GKgpWwDQf9SA,spotify:track:5qtEWwRUX3GKgpWwDQf9SA,https://api.spotify.com/v1/tracks/5qtEWwRUX3GKgpWwDQf9SA,https://api.spotify.com/v1/audio-analysis/5qtEWwRUX3GKgpWwDQf9SA,258036.0,4.0,chill
Tune Jo Na Kaha,67,2022-02-02 05:39:44+00:00,2009,"['Pritam', 'Mohit Chauhan', 'Sandeep Shrivastava', 'Pankaj Awasthi']",0.314,0.475,5.0,-12.38,1.0,0.0838,0.779,0.00539,0.34,0.312,78.992,audio_features,0pw3p4gf5homOkvOGOJulF,spotify:track:0pw3p4gf5homOkvOGOJulF,https://api.spotify.com/v1/tracks/0pw3p4gf5homOkvOGOJulF,https://api.spotify.com/v1/audio-analysis/0pw3p4gf5homOkvOGOJulF,310073.0,4.0,chill
Tera Ban Jaunga,72,2021-03-17 05:44:42+00:00,2019,"['Akhil Sachdeva', 'Tulsi Kumar']",0.605,0.53,11.0,-6.346,1.0,0.0246,0.821,0.0,0.131,0.397,93.95,audio_features,3oWxFNsXstcancCR1wODR4,spotify:track:3oWxFNsXstcancCR1wODR4,https://api.spotify.com/v1/tracks/3oWxFNsXstcancCR1wODR4,https://api.spotify.com/v1/audio-analysis/3oWxFNsXstcancCR1wODR4,236437.0,4.0,chill
"Hawayein (From ""Jab Harry Met Sejal"")",64,2021-03-17 05:38:03+00:00,2017,"['Pritam', 'Arijit Singh']",0.606,0.601,2.0,-5.576,1.0,0.0283,0.796,0.000511,0.127,0.453,125.961,audio_features,6871FKHumiy1Wfr6vF7Xxt,spotify:track:6871FKHumiy1Wfr6vF7Xxt,https://api.spotify.com/v1/tracks/6871FKHumiy1Wfr6vF7Xxt,https://api.spotify.com/v1/audio-analysis/6871FKHumiy1Wfr6vF7Xxt,289999.0,4.0,chill
Heer Ranjha,69,2023-04-10 09:15:08+00:00,2022,"['Rito Riba', 'Rajat Nagpal', 'Rana Sotal']",0.576,0.72,9.0,-3.842,1.0,0.0409,0.438,0.0,0.0814,0.6,140.031,audio_features,3wwLWFRLiReDf5AqgmAJwT,spotify:track:3wwLWFRLiReDf5AqgmAJwT,https://api.spotify.com/v1/tracks/3wwLWFRLiReDf5AqgmAJwT,https://api.spotify.com/v1/audio-analysis/3wwLWFRLiReDf5AqgmAJwT,223108.0,4.0,chill
